Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,Season,prob_home,prob_draw,prob_away,home_Arsenal,home_Aston Villa,home_Bournemouth,home_Brentford,home_Brighton,home_Burnley,home_Chelsea,home_Crystal Palace,home_Everton,home_Fulham,home_Ipswich,home_Leeds,home_Leicester,home_Liverpool,home_Luton,home_Man City,home_Man United,home_Newcastle,home_Norwich,home_Nott'm Forest,home_Sheffield United,home_Southampton,home_Tottenham,home_Watford,home_West Brom,home_West Ham,home_Wolves,away_Arsenal,away_Aston Villa,away_Bournemouth,away_Brentford,away_Brighton,away_Burnley,away_Chelsea,away_Crystal Palace,away_Everton,away_Fulham,away_Ipswich,away_Leeds,away_Leicester,away_Liverpool,away_Luton,away_Man City,away_Man United,away_Newcastle,away_Norwich,away_Nott'm Forest,away_Sheffield United,away_Southampton,away_Tottenham,away_Watford,away_West Brom,away_West Ham,away_Wolves
2021-04-11,Tottenham,Man United,1,3,A,2.87,3.4,2.45,2020,0.3316148808694441,0.27992197296920723,0.38846314616134875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-04-11,Sheffield United,Arsenal,0,3,A,6.5,3.75,1.57,2020,0.14548711929326005,0.2521776734416507,0.6023352072650893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-12,West Brom,Southampton,3,0,H,3.6,3.3,2.1,2020,0.26279863481228666,0.28668941979522183,0.4505119453924914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-04-12,Brighton,Everton,0,0,D,2.25,3.3,3.3,2020,0.42307692307692313,0.2884615384615385,0.2884615384615385,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-16,Everton,Tottenham,2,2,D,3.4,3.5,2.1,2020,0.2785145888594165,0.27055702917771884,0.4509283819628648,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-04-17,Newcastle,West Ham,3,2,H,3.5,3.5,2.05,2020,0.26973684210526316,0.26973684210526316,0.46052631578947373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-04-17,Wolves,Sheffield United,1,0,H,1.66,3.5,5.75,2020,0.5672209695603156,0.2690248027057497,0.16375422773393458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021-04-18,Arsenal,Fulham,1,1,D,1.7,3.8,4.8,2020,0.5550821667681072,0.2483262325015216,0.1965916007303713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-18,Man United,Burnley,3,1,H,1.33,5.25,9.0,2020,0.7137192704203014,0.18080888183980967,0.10547184773988898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-19,Leeds,Liverpool,1,1,D,4.5,4.33,1.66,2020,0.21052169124969247,0.21878697704933397,0.5706913317009736,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-20,Chelsea,Brighton,0,0,D,1.57,4.0,6.0,2020,0.6045340050377834,0.23727959697732998,0.15818639798488665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,Tottenham,Southampton,2,1,H,1.75,3.8,4.5,2020,0.540711462450593,0.24901185770750991,0.21027667984189727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-04-21,Aston Villa,Man City,1,2,A,9.0,4.75,1.36,2020,0.10512611879576893,0.19918633034987795,0.6956875508543532,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-04-22,Leicester,West Brom,3,0,H,1.53,3.8,6.0,2020,0.6032703603746626,0.24289569772979833,0.15383394189553895,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-04-23,Arsenal,Everton,0,1,A,2.0,3.5,3.75,2020,0.4751131221719457,0.27149321266968324,0.25339366515837103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-24,Liverpool,Newcastle,1,1,D,1.22,6.5,12.0,2020,0.7755791985681615,0.14557024957740877,0.07885055185442974,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-04-24,West Ham,Chelsea,0,1,A,4.75,3.6,1.75,2020,0.19865983445013796,0.2621206148994876,0.5392195506503745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-24,Sheffield United,Brighton,1,0,H,5.25,3.4,1.75,2020,0.18037135278514588,0.27851458885941643,0.5411140583554376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-25,Wolves,Burnley,0,4,A,2.0,3.4,3.9,2020,0.47595118449389806,0.2799712849964106,0.24407753050969133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-25,Leeds,Man United,0,0,D,4.0,4.2,1.75,2020,0.23595505617977527,0.2247191011235955,0.5393258426966292,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-04-25,Aston Villa,West Brom,2,2,D,1.85,3.6,4.2,2020,0.5116751269035532,0.2629441624365482,0.22538071065989848,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-04-26,Leicester,Crystal Palace,2,1,H,1.4,4.33,8.5,2020,0.6720287764529735,0.21728413095477203,0.11068709259225445,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-30,Southampton,Leicester,1,1,D,3.8,3.8,1.9,2020,0.25,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-01,Crystal Palace,Man City,0,2,A,10.0,5.0,1.33,2020,0.09506790564689065,0.1901358112937813,0.7147962830593281,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-05-01,Brighton,Leeds,2,0,H,2.05,3.5,3.5,2020,0.4605263157894737,0.2697368421052631,0.2697368421052631,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-01,Chelsea,Fulham,2,0,H,1.44,4.4,7.5,2020,0.6582096696984203,0.215414073719483,0.1263762565820967,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-01,Everton,Aston Villa,1,2,A,1.95,3.6,3.8,2020,0.4866595517609392,0.26360725720384204,0.24973319103521877,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-02,Newcastle,Arsenal,0,2,A,3.6,3.6,2.0,2020,0.2631578947368421,0.2631578947368421,0.47368421052631576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-02,Tottenham,Sheffield United,4,0,H,1.25,6.0,12.0,2020,0.7619047619047619,0.15873015873015872,0.07936507936507936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021-05-03,West Brom,Wolves,1,1,D,2.9,3.2,2.5,2020,0.32613126783530366,0.29555646147574394,0.3783122706889523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-05-03,Burnley,West Ham,1,2,A,3.1,3.6,2.2,2020,0.30579150579150577,0.2633204633204633,0.43088803088803085,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-05-07,Leicester,Newcastle,2,4,A,1.4,4.75,8.0,2020,0.6803939122649956,0.20053715308863027,0.11906893464637423,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-05-08,Leeds,Tottenham,3,1,H,3.4,3.8,2.0,2020,0.2781844802342606,0.24890190336749632,0.47291361639824303,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-05-08,Sheffield United,Crystal Palace,0,2,A,3.0,3.2,2.45,2020,0.3162565550625252,0.2964905203711174,0.3872529245663574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-08,Man City,Chelsea,1,2,A,1.9,3.4,4.2,2020,0.4972144846796657,0.27785515320334264,0.22493036211699163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-08,Liverpool,Southampton,2,0,H,1.25,6.0,11.0,2020,0.7564469914040115,0.15759312320916904,0.08595988538681948,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-05-09,Wolves,Brighton,2,1,H,3.3,3.3,2.2,2020,0.28571428571428575,0.28571428571428575,0.4285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-09,Aston Villa,Man United,1,3,A,4.2,3.8,1.8,2020,0.225296442687747,0.24901185770750986,0.5256916996047432,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-05-09,West Ham,Everton,0,1,A,2.2,3.5,3.2,2020,0.4317656129529684,0.27139552814186585,0.2968388589051658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-09,Arsenal,West Brom,3,1,H,1.44,4.5,7.0,2020,0.6554307116104868,0.2097378277153558,0.1348314606741573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-05-10,Fulham,Burnley,0,2,A,2.2,3.4,3.3,2020,0.43220338983050843,0.2796610169491525,0.288135593220339,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-11,Man United,Leicester,1,2,A,2.5,3.4,2.8,2020,0.38049560351718625,0.2797761790567546,0.33972821742605913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-11,Southampton,Crystal Palace,3,1,H,2.05,3.6,3.5,2020,0.46400294605045106,0.2642238998342846,0.27177315411526415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-12,Chelsea,Arsenal,0,1,A,1.65,4.0,5.0,2020,0.5738880918220947,0.23672883787661403,0.18938307030129126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-13,Aston Villa,Everton,0,0,D,2.7,3.4,2.6,2020,0.3530351437699681,0.2803514376996806,0.36661341853035145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-13,Man United,Liverpool,2,4,A,3.0,3.75,2.2,2020,0.3160919540229885,0.25287356321839083,0.4310344827586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-14,Newcastle,Man City,3,4,A,11.0,6.0,1.25,2020,0.08595988538681948,0.15759312320916904,0.7564469914040115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-05-15,Burnley,Leeds,0,4,A,3.2,3.75,2.1,2020,0.2961082910321489,0.25267907501410036,0.45121263395375066,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-15,Southampton,Fulham,3,1,H,2.0,3.6,3.6,2020,0.47368421052631576,0.2631578947368421,0.2631578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-15,Brighton,West Ham,1,1,D,2.9,3.6,2.3,2020,0.32611264277274515,0.26270185112248917,0.4111855061047657,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-05-16,Crystal Palace,Aston Villa,3,2,H,3.0,3.6,2.25,2020,0.3157894736842105,0.2631578947368421,0.42105263157894735,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-16,Tottenham,Wolves,2,0,H,1.5,4.33,6.5,2020,0.6340391980175715,0.2196440639783735,0.14631673800405498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-05-16,West Brom,Liverpool,1,2,A,12.0,6.5,1.22,2020,0.07885055185442974,0.14557024957740877,0.7755791985681615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-16,Everton,Sheffield United,0,1,A,1.36,4.75,8.5,2020,0.6914119359534208,0.19796215429403205,0.11062590975254732,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021-05-18,Man United,Fulham,1,1,D,1.28,6.0,9.0,2020,0.7377049180327869,0.15737704918032788,0.10491803278688525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-18,Southampton,Leeds,0,2,A,2.55,3.9,2.5,2020,0.3739930955120828,0.24453394706559262,0.38147295742232445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-18,Brighton,Man City,3,2,H,7.0,4.5,1.45,2020,0.13544369486248053,0.21069019200830302,0.6538661131292164,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-05-18,Chelsea,Leicester,2,1,H,1.7,3.75,5.0,2020,0.5576208178438662,0.2527881040892193,0.1895910780669145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-19,Everton,Wolves,1,0,H,1.85,3.6,4.2,2020,0.5116751269035532,0.2629441624365482,0.22538071065989848,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-05-19,Newcastle,Sheffield United,1,0,H,1.72,3.8,4.75,2020,0.5510440835266821,0.24941995359628769,0.19953596287703013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021-05-19,Tottenham,Aston Villa,1,2,A,1.5,4.5,6.0,2020,0.631578947368421,0.21052631578947367,0.15789473684210525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-19,Crystal Palace,Arsenal,1,3,A,6.0,4.5,1.5,2020,0.15789473684210528,0.2105263157894737,0.6315789473684211,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-19,Burnley,Liverpool,0,3,A,11.0,7.0,1.22,2020,0.08629749393694422,0.13561034761519805,0.7780921584478576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-19,West Brom,West Ham,1,3,A,5.0,4.33,1.6,2020,0.1894034665646017,0.2187107004210181,0.5918858330143802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-05-23,Arsenal,Brighton,2,0,H,1.57,4.33,5.25,2020,0.6018171661844011,0.2182108431661685,0.17997199064943042,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-23,Aston Villa,Chelsea,2,1,H,6.5,4.6,1.45,2020,0.14501576258288945,0.2049135775627786,0.650070659854332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-23,Fulham,Newcastle,0,2,A,2.05,3.8,3.3,2020,0.46281601771544567,0.24967706218859564,0.28750692009595863,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-05-23,Leeds,West Brom,3,1,H,1.4,5.25,6.5,2020,0.6747404844290658,0.17993079584775085,0.1453287197231834,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-05-23,Leicester,Tottenham,2,4,A,2.0,4.0,3.3,2020,0.47482014388489213,0.23741007194244607,0.2877697841726619,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-05-23,Liverpool,Crystal Palace,2,0,H,1.14,8.5,15.0,2020,0.8263659342796034,0.11083025471514679,0.06280381100524984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-23,Man City,Everton,5,0,H,1.44,5.0,6.5,2020,0.6624541377904607,0.1907867916836527,0.14675907052588671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-23,Sheffield United,Burnley,1,0,H,2.8,3.6,2.4,2020,0.33962264150943394,0.2641509433962264,0.39622641509433965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-23,West Ham,Southampton,3,0,H,1.65,4.0,5.0,2020,0.5738880918220947,0.23672883787661403,0.18938307030129126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-05-23,Wolves,Man United,1,2,A,2.5,3.5,2.7,2020,0.3787575150300601,0.2705410821643286,0.3507014028056112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-08-13,Brentford,Arsenal,2,0,H,4.0,3.4,1.95,2021,0.2365322868355333,0.2782732786300392,0.48519443453442734,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-14,Man United,Leeds,5,1,H,1.53,4.5,5.75,2021,0.6226312939902545,0.21169463995668653,0.16567406605305904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-14,Burnley,Brighton,1,2,A,3.1,3.1,2.45,2021,0.30625,0.30625,0.3875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-14,Chelsea,Crystal Palace,3,0,H,1.25,5.75,13.0,2021,0.7612985359643539,0.16549968173138127,0.0732017823042648,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
